filename;part;chroma_stft;rmse;spectral_centroid;spectral_bandwidth;rolloff;zero_crossing_rate;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;label
v_Full Intention - America (I Love America) (Nevins Goldfinger Mix).wav;part_11;0.13351841;0.69846356;2617.7210293143708;3145.200887069564;5727.83203125;122.79931640625;-188.27554;109.186806;-55.698082;53.80191;12.574648;32.74102;24.492016;17.779827;16.364733;12.392256;15.965645;15.659188;8.690426;5.6108627;4.8673625;1.9647655;1.8178949;4.6468096;2.2933426;-1.9490288;18
v_Full Intention - America (I Love America) (Nevins Goldfinger Mix).wav;part_12;0.125261;0.7455872;2549.478962788528;3141.072431328528;5684.765625;113.84423828125;-208.26225;101.958435;-54.030235;56.027733;18.377693;34.56266;25.461575;18.68964;19.39587;15.813036;14.676447;13.086602;9.662743;7.28967;5.1262956;1.2547501;1.575913;5.530374;4.013494;-0.48940986;18
v_Full Intention - America (I Love America) (Nevins Goldfinger Mix).wav;part_13;0.05358147;0.6774448;1189.2450497546195;2572.5553697835585;2239.453125;65.59765625;-435.74567;92.0163;20.751144;38.859596;26.41777;33.624176;24.918272;19.003782;16.329245;13.420948;10.612551;8.704323;7.6835337;5.7010202;4.078591;2.582442;1.5582021;1.1819179;-0.8617673;-2.8946412;18
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_0;0.0432978;0.59864163;2902.7120014346365;3295.6918899833954;6309.228515625;300.1328125;-228.10883;93.18529;-65.22609;29.312737;-14.117615;16.669334;7.1900673;7.552961;3.0850139;10.651379;4.124753;5.4552374;7.519879;3.7871442;6.820967;6.525674;1.613649;4.6028376;4.313175;4.600831;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_1;0.110687576;0.61675584;3041.7932437182762;3313.840798837589;6395.361328125;179.4873046875;-168.9082;120.21352;-50.437485;46.798363;-9.675747;31.182226;10.999263;13.921341;8.278088;15.970955;7.7938185;9.996158;12.747833;5.008092;8.60582;7.1215754;3.1053631;3.9088607;1.5619297;1.8293931;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_2;0.081904836;0.45833993;3004.2312676833803;2953.107884528146;5964.697265625;258.677734375;-135.62485;140.70728;-68.94229;31.41664;-26.71798;10.474443;-12.676872;-5.550154;-6.552429;-5.9538517;-6.2289867;-7.5068846;-4.0827074;-6.6295977;-1.0687921;-3.4566102;0.29565609;0.22151634;-6.5033507;-8.053669;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_3;0.120636046;0.48813182;2848.580259871952;3133.5221992246984;5964.697265625;190.53955078125;-124.86788;142.69075;-53.069847;43.838715;-18.132738;22.013905;1.6665823;8.193741;2.2643373;9.733057;2.0505564;4.6081047;5.154591;-0.7929533;3.1301684;5.2572136;6.764303;7.0084515;-2.3741302;-3.7289104;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_4;0.12401953;0.4033956;2740.825324420405;2977.755008461946;5749.365234375;188.7919921875;-126.70647;146.77142;-54.906414;39.461914;-18.836498;19.451683;1.2692649;4.784879;1.5854648;7.9739027;1.7496586;5.1173496;3.6436038;-2.1883502;2.5450544;3.224725;3.853238;3.6786118;-2.1944695;-4.634953;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_5;0.1527392;0.44485593;2649.1691675819247;3019.042131546552;5630.9326171875;169.20263671875;-106.38433;151.34508;-54.099762;41.90748;-16.174576;23.678982;2.282837;8.236952;5.5948267;11.658825;2.134354;7.486806;7.058289;1.6193984;3.7146776;6.694543;6.281541;4.6925697;-1.8495584;-3.571828;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_6;0.13522139;0.4191774;2512.2189938367155;2886.843456110576;5232.568359375;184.34375;-105.806915;157.87796;-55.12182;39.575836;-15.557003;21.51302;-2.3223462;6.0288067;5.2921963;6.784833;1.1689143;4.584585;4.7610683;2.7514975;3.4913027;5.285456;6.6965675;4.9735193;-3.3387752;-4.605854;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_7;0.15270543;0.43589938;2569.232249172213;2886.3820666511524;5318.701171875;177.26318359375;-106.79623;154.39276;-60.000793;39.4018;-11.16712;22.674076;1.9509649;6.792836;6.005209;12.595866;2.688529;7.7843723;5.3688784;1.6579388;3.3923776;7.2871356;6.4689536;4.106223;-1.8585496;-2.9455051;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_8;0.13099445;0.37873036;2597.678998173078;2822.263240818035;5254.1015625;201.25048828125;-123.68393;151.89555;-64.53358;32.278538;-19.328918;15.269369;-1.7699537;1.666212;-0.22460322;4.7711687;-2.4067793;4.217607;-0.45153478;-3.6506658;-0.62056947;3.2296414;5.747962;3.7525601;-5.2573414;-7.1296473;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_9;0.16437341;0.44090825;2534.442143065435;2879.070979240988;5221.8017578125;169.20458984375;-108.095695;151.91261;-60.33475;39.178986;-9.782028;22.262732;4.8506403;7.2392197;6.7053304;12.729751;1.5319173;9.700629;6.0106187;2.1760721;4.1272564;8.706779;6.9756565;4.842511;-2.194977;-3.5953302;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_10;0.115906365;0.5122779;2333.232083932652;2793.377112743056;4888.037109375;144.65380859375;-140.84027;154.35602;-51.135628;39.930088;-8.835829;19.234241;6.119875;7.194214;8.685601;7.2873216;4.7798576;6.2058897;8.010309;8.0751;7.8749547;6.5091357;3.742523;2.5395863;-0.9072823;-0.9952744;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_11;0.14274806;0.4504827;2344.3060448243423;2746.586076471908;4694.23828125;161.95068359375;-117.40838;162.15779;-59.404396;36.309837;-8.284235;18.901342;3.5537963;5.581759;4.5520372;11.617746;3.4427676;7.259777;4.1292415;1.8682542;4.8081117;6.4582114;5.0561266;2.9877906;-0.80831933;-3.3812575;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_12;0.14704052;0.48729783;2295.1017436194434;2716.9162813283497;4565.0390625;149.86474609375;-123.528;163.69861;-59.369225;35.493507;-5.43194;19.39673;5.8712454;7.1177726;5.321899;12.487094;4.099886;7.5376515;5.0567465;2.6682749;5.9404635;7.181877;5.7880926;3.904271;-0.30977786;-2.850061;19
v_Full Intention - America (I Love America) (Original Sugar Daddy 12_ Mix).wav;part_13;0.09984255;0.43607712;2286.581094545232;2821.528141681839;4758.837890625;157.99267578125;-178.62747;143.85274;-56.296337;30.618858;-5.7906075;15.032324;7.236722;4.484878;8.007101;9.813294;2.4310424;6.8249817;11.19307;8.122969;7.097039;6.6461678;2.692131;0.33058482;-0.4525175;0.1828033;19
v_Full Intention - America (I Love America) (The Don's Hands Across America Mix).wav;part_0;0.05117314;0.6296134;3282.9920993226183;3567.9612221099487;7278.22265625;268.55078125;-207.18134;119.646996;-45.530014;30.492031;-22.734512;18.579853;-2.9925828;9.575139;3.4196594;4.9503913;1.0651784;6.706846;3.0753264;6.212406;5.1385074;6.579622;4.3419333;6.0929317;3.5325844;1.7103716;20
v_Full Intention - America (I Love America) (The Don's Hands Across America Mix).wav;part_1;0.10379355;0.54793966;2622.9108051083126;3216.171842089114;5943.1640625;165.42041015625;-173.10394;151.28255;-42.843765;34.34675;-22.876595;21.949377;-2.0038767;7.5618935;2.5897357;3.0446026;1.3482981;5.920898;0.9537165;0.5066333;0.7462516;0.7938246;2.0809114;3.486076;-0.7997832;-2.9800687;20
v_Full Intention - America (I Love America) (The Don's Hands Across America Mix).wav;part_2;0.1425791;0.57518935;2667.131453945222;3244.9456370647463;5964.697265625;149.61767578125;-141.89082;152.59393;-40.732697;38.262283;-21.127253;25.970007;-0.3005149;10.002707;5.1411724;6.6012273;1.2348905;6.9821367;0.4472059;-0.500929;0.7921226;1.812561;4.244577;5.7946796;-0.59601045;-2.5410578;20
v_Full Intention - America (I Love America) (The Don's Hands Across America Mix).wav;part_3;0.121790946;0.53020346;2409.6677524340885;3057.0385928263595;5340.234375;147.42626953125;-160.08319;157.34995;-38.947445;41.736687;-13.376858;26.196924;4.0171313;11.07329;7.0984516;5.555266;1.9067965;5.5492334;-1.0492144;-0.9412399;-0.93443847;0.78592646;1.8330853;3.3595474;-0.5981766;-1.4594362;20
v_Full Intention - America (I Love America) (The Don's Hands Across America Mix).wav;part_4;0.08679813;0.37574196;2022.0442857681448;2509.0921192987475;3854.443359375;162.33251953125;-190.63089;173.25192;-42.00272;29.33413;-11.025834;8.425866;-1.3623286;-2.004426;0.16755791;-2.282055;-2.7456975;-0.061436474;-6.8187056;-6.8735313;-4.126314;-1.9263536;0.47392154;0.078300595;-3.5116313;-4.4910293;20
v_Full Intention - America (I Love America) (The Don's Hands Across America Mix).wav;part_5;0.14354004;0.56676114;2457.534204965389;3131.3985323579036;5598.6328125;129.6376953125;-147.50195;156.9401;-38.906265;42.21042;-17.219898;27.060163;3.0478034;10.409645;6.0430756;5.7796016;1.99006;5.8171635;0.5300479;0.10634041;0.21510774;1.859201;3.6476274;5.576399;-0.47134393;-2.70796;20
v_Full Intention - America (I Love America) (The Don's Hands Across America Mix).wav;part_6;0.101872265;0.6438788;2860.785174247499;3247.1708916153134;6201.5625;173.05224609375;-220.3219;123.55505;-48.518272;33.25775;-20.126198;22.632275;6.072047;13.385147;7.533421;8.006686;5.441968;8.69449;7.8349047;7.429179;7.798154;6.9857445;5.078809;5.1975527;4.1313014;2.3800707;20
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_0;0.07476954;0.21650235;2235.951545372816;2928.6009937844688;4155.908203125;135.5654296875;-221.7276;154.74426;-45.238827;12.264914;-22.061203;-0.9723239;-0.9375787;-8.701954;4.0132923;-4.287725;-5.1738796;2.4984486;-2.197025;-6.060559;-13.044921;1.0757133;3.957242;5.5659847;-0.883404;0.6501202;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_1;0.122539826;0.48784566;2276.1666289677523;3009.9140396835774;4909.5703125;118.333984375;-183.22539;153.42584;-31.100002;39.063087;-9.472503;4.8386297;11.330839;2.1478627;11.145307;6.581004;1.5800996;7.844121;3.2759666;4.874584;-1.9136062;2.5736527;5.087434;6.8157973;1.5170171;3.3070097;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_2;0.10839312;0.5445597;2636.7285265436726;3325.727037974007;6007.763671875;137.59912109375;-178.50803;146.37848;-24.535442;46.268593;-12.781429;12.545706;17.020609;2.116384;12.208277;7.9216814;1.7695112;7.377429;2.0974972;2.7968059;-1.1280706;2.5714645;4.2219505;6.098584;2.2050996;2.8943028;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_3;0.11833925;0.47334135;2460.40677209909;3153.3792643666297;5512.5;128.552734375;-167.90323;152.92543;-28.875538;41.61689;-13.218108;9.6724205;13.68355;1.2829238;10.901652;6.904026;1.3929784;7.8968267;2.732618;3.185294;-1.4657874;2.7065341;4.567531;5.8879433;0.6256182;1.8056419;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_4;0.11478613;0.55871254;2357.4925034465477;3163.3339865384432;5426.3671875;120.1015625;-182.46378;151.55576;-22.875278;47.025463;-8.5626545;10.002465;15.398744;1.1292955;11.786137;7.691742;1.7771653;7.9689975;2.3920865;3.2250047;-0.8581727;1.8688326;5.4961843;7.405653;0.95867455;1.661574;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_5;0.11647469;0.49125642;2339.9721488092932;3092.6159408452922;5275.634765625;117.40771484375;-184.08066;147.96231;-25.793823;45.995033;-7.1261883;9.417281;13.194012;-0.8505712;10.126638;8.208631;3.3979266;9.241152;4.0133147;4.414048;0.062880695;3.7113051;4.2148914;3.1555634;-0.962793;1.3533212;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_6;0.08895792;0.42297375;2606.855044608397;3073.931413207606;5469.43359375;164.74951171875;-185.83202;145.987;-33.624733;30.753864;-19.119343;7.0797787;11.127274;1.5509686;10.81742;6.445055;0.8158006;5.7917957;1.3893353;1.9585613;-3.156132;2.4510584;3.4280396;4.7043033;1.7628154;1.7370622;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_7;0.1110026;0.5166135;2509.4385366609395;3195.0061154867076;5792.431640625;126.50927734375;-181.53348;149.65604;-22.991625;48.9379;-12.251623;11.140771;15.79584;1.6248213;10.85092;7.5783834;1.2485954;7.156175;1.2356869;1.720525;0.096872985;3.8367944;6.8254175;7.9595966;1.3250594;1.332094;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_8;0.11564801;0.51964223;2582.741089182038;3159.678063717155;5749.365234375;120.212890625;-186.56686;140.88263;-29.19368;48.859512;-13.912843;4.640665;13.373865;5.292528;14.259094;12.372381;6.5012326;12.577614;5.3122177;4.415545;0.34203666;2.6649296;3.774763;2.772139;-1.3207861;2.430485;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_9;0.11396579;0.5188017;2590.148844617045;3157.128660567089;5792.431640625;126.16259765625;-183.09668;144.36407;-28.706781;46.200462;-16.543137;8.569002;16.379974;6.134088;12.412922;8.756159;1.9937694;8.506252;3.7053747;4.098817;0.2513721;3.0756197;6.429494;7.4558287;3.3879561;3.4324868;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_10;0.10532266;0.4408524;2508.542491615697;3175.4412471175474;5900.09765625;149.7548828125;-187.00597;143.86333;-27.630928;46.014668;-15.614161;9.304543;16.499859;1.0000392;9.602118;6.5855484;-0.054922223;7.9832377;3.6704168;3.6671848;0.20636153;3.698318;8.789363;9.027706;3.9026835;2.0282888;21
v_Full Intention - America (I Love America) (Todd Terry Mix).wav;part_11;0.06275876;0.26337588;1984.97096937056;2372.221472784505;3983.642578125;116.8916015625;-244.13307;142.93309;-40.996487;17.750647;-2.519652;-17.35692;2.6282947;-0.72032243;4.5509057;6.136468;2.26319;7.063094;4.5498524;-0.52116966;-5.940104;-3.1083915;-0.44759417;-2.0483406;-1.9033918;1.4144992;21
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_0;0.056886323;0.55142593;3237.299561876318;3886.732109222391;7235.15625;200.09521484375;-220.9866;93.51962;-32.495125;35.784718;-19.620651;12.164896;3.5534854;13.466581;8.80232;9.097061;1.124375;3.3510742;5.6632557;12.096342;13.172318;9.448919;9.701894;11.018358;5.8720984;7.486433;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_1;0.09110627;0.5758761;3380.389639672414;3974.1835927322018;7450.48828125;202.326171875;-176.57161;111.137024;-22.263039;50.245296;-8.827444;24.586884;6.3897543;17.988686;4.5673866;8.756496;1.036952;3.770941;0.40926832;5.885787;4.0268607;1.6152358;1.5136664;4.665235;0.5274735;3.1576304;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_2;0.13597494;0.568367;2896.6325716126785;3574.2197889076233;6438.427734375;153.763671875;-130.1787;133.88754;-27.771465;50.862328;-5.9436846;25.892754;1.0782738;11.389326;0.66061926;7.9773355;1.9701494;5.4053903;-0.96880674;1.1278719;1.0744673;0.2180153;0.85812914;1.9383277;-6.579275;-4.233481;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_3;0.13415241;0.6136825;2940.5942774195064;3628.207001383614;6438.427734375;150.9814453125;-145.58115;124.88671;-29.448841;48.58134;-5.3710766;24.378927;1.9147373;11.766236;1.4543388;8.736903;3.7169385;7.476597;3.7158918;6.871052;6.0724087;4.1351385;4.437417;5.8558707;0.7076664;3.8078265;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_4;0.13207656;0.49273264;2739.0242835642603;3354.481739388631;5900.09765625;148.4833984375;-151.53648;133.13913;-34.303043;44.360405;-12.130608;23.711897;0.6402316;7.8504386;2.366013;8.50407;4.531059;6.2179594;6.968581;7.7167788;6.2271047;5.615609;3.9233932;5.0561237;2.3424246;3.3470526;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_5;0.13676561;0.5642973;2891.879659293797;3460.4272239021993;6223.095703125;154.3232421875;-137.56464;134.0929;-35.074394;46.305687;-11.233704;23.196575;2.5588737;9.854141;1.594166;9.400639;3.7805514;6.877289;5.07188;6.6834598;4.6890407;4.176021;4.8816195;5.606471;-0.13305444;1.8346918;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_6;0.13140684;0.57194746;2193.2958547274684;3041.467652670828;5017.236328125;113.56689453125;-178.21693;143.69281;-21.95275;51.117985;-5.404603;21.827278;6.746868;11.289989;9.83449;7.9799066;2.6564507;1.9337578;1.9174354;1.1817696;5.397173;2.5862331;4.220696;3.2908413;-3.3362112;-2.5090818;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_7;0.14376909;0.519614;2509.115534345181;3149.6512511023125;5620.166015625;133.52197265625;-145.57935;145.50966;-31.643063;47.824062;-9.881125;27.517155;4.6611276;9.946582;6.8717995;8.857811;3.814071;2.6234975;2.6956375;-2.1421158;3.3042152;0.0283885;3.2706041;1.5609888;-5.44123;-4.954156;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_8;0.15318164;0.6034354;2634.5192560007126;3393.285813561881;5921.630859375;127.376953125;-137.07964;139.08109;-28.21558;52.164;-7.804528;24.64582;3.758426;12.177017;4.8589497;8.2551775;2.8123288;4.452206;2.5665555;5.000416;4.8635163;3.078045;2.4827662;2.718542;-0.6200073;1.4104981;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_9;0.08197968;0.49323624;2824.3394032885694;3308.3527770511582;5964.697265625;183.427734375;-175.38866;130.33035;-34.134907;40.380623;-13.638091;11.847079;-2.99126;5.985369;1.1708226;3.5092082;-1.8475645;-0.076579094;0.42223167;4.816477;5.8484306;3.8675826;3.1869373;4.3436584;3.079296;4.0043983;22
v_Full Intention - America (I Love America) (UBQ's State Side Mix).wav;part_10;0.05834205;0.57359064;3424.701770656736;3756.375936409089;7278.22265625;265.5341796875;-216.57501;91.949295;-43.94178;38.400467;-23.364983;15.99327;2.8564382;15.560461;6.9044333;9.272358;5.4739013;6.890831;7.834109;10.856482;12.300442;7.4177356;7.915115;9.305492;7.386793;7.641464;22
v_Full Intention - America (I Love America) (_Rude Dog_ Mix).wav;part_0;0.06283924;0.5826411;2488.19601344462;2965.2736934405275;5620.166015625;221.32958984375;-271.72583;142.35764;-38.16313;26.07779;-17.516739;-1.7403741;3.4659176;1.9539509;6.897332;4.185939;7.12851;6.921947;8.927975;10.797085;7.8356028;8.916102;3.8691828;3.7925942;4.5117273;3.7296503;23
v_Full Intention - America (I Love America) (_Rude Dog_ Mix).wav;part_1;0.043746453;0.51984334;3266.4622119413793;3333.5753609498297;6395.361328125;305.34228515625;-203.28682;129.55666;-47.457874;33.52674;-4.6539507;14.056229;2.566907;-0.5525678;0.8959519;-0.58064175;1.393817;-2.0131888;-8.202973;-1.8800607;-5.786542;-3.9978318;-7.3609986;0.07610437;-3.2142982;-6.469488;23
v_Full Intention - America (I Love America) (_Rude Dog_ Mix).wav;part_2;0.11124648;0.6320151;2633.023834895605;3037.270579013356;5749.365234375;159.962890625;-183.41199;136.79236;-48.9031;50.472622;-2.132156;22.358032;10.584308;6.764636;13.320387;7.3710904;7.3941565;6.21404;3.326357;3.1605248;0.48869008;4.11281;0.37975305;2.1709437;1.0762209;0.27284652;23
v_Full Intention - America (I Love America) (_Rude Dog_ Mix).wav;part_3;0.12220965;0.555581;2457.791417476805;3005.63999439973;5426.3671875;140.88232421875;-180.15518;138.64705;-49.57065;47.72593;-4.252102;20.693052;12.320027;8.932821;14.354231;9.341159;9.041433;7.515629;3.3735254;3.3534913;-2.720965;1.1424377;-0.38821852;3.4832315;5.729032;3.6445174;23
v_Full Intention - America (I Love America) (_Rude Dog_ Mix).wav;part_4;0.12727514;0.5620835;2486.7526097418786;3002.971628737218;5512.5;135.93408203125;-174.80542;137.81772;-49.753197;49.10804;-5.1899033;17.935997;12.94104;11.419891;16.667332;11.22447;9.3715315;7.827525;2.574408;1.7075776;-3.0045884;0.9251878;1.2589914;5.034105;6.327879;4.107686;23
