;Unnamed: 0;grupo;filename;part;amplitude_envelope;chroma_stft;rmse;spectral_centroid;spectral_bandwidth;rolloff;zero_crossing_rate;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;label;rmse_norm;spectral_centroid_norm;ratio;rank;parts_per_song
350;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;1;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;part_17;0.9896698;0.35606796;0.43562156;5500.325369357748;5227.170186892026;11856.719970703123;44.8173828125;-77.36417;76.41911;21.633812;55.01785;-6.0494194;31.006584;1.0722392;13.860735;3.4299505;10.974736;7.0432096;7.097001;4.2052674;0.24849646;3.2157118;-0.8795198;3.3962479;5.588326;3.3783884;0.5966967;12;0.6986941581913498;0.7758316999583825;1.1104024427035601;6.0;24.0
351;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;1;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;part_18;0.9834595;0.3444122;0.45532757;5625.631381204413;5415.338280727034;12279.30908203125;35.7833251953125;-117.52347;71.521454;29.869595;49.816074;-8.290088;36.67205;8.097744;19.55953;9.684877;16.843458;9.317742;11.12908;5.851542;1.2030864;1.8879595;-0.4559855;1.7892289;1.2561358;-1.209724;1.7220773;12;0.762516546656714;0.7969262138921173;1.045126453171769;8.0;24.0
352;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;1;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;part_19;0.9752655;0.35166875;0.4530065;5820.696426314202;5536.291644233649;12591.54052734375;32.2388916015625;-129.12834;52.703922;25.213665;55.884575;3.0467699;47.224678;17.077301;27.144722;12.687231;16.728294;7.7358007;7.999015;3.1446466;1.0642898;1.8788084;-1.2733114;1.7959434;4.9879994;1.7997324;1.2502443;12;0.7549992343649153;0.8297642417840938;1.0990266003144609;7.0;24.0
353;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;1;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;part_20;0.9785614;0.35165963;0.45195013;5956.073284664431;5590.247978760202;12718.048095703123;32.3837890625;-131.50761;50.49339;28.141779;58.10478;2.9951627;46.92465;17.453579;27.61508;12.79383;16.347519;7.2001224;7.738251;2.9945722;0.75041807;1.3693902;-1.5045881;2.0410602;5.2024126;1.7345188;1.0767568;12;0.751577940226571;0.8525541221951685;1.134352242880036;5.0;24.0
354;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;1;Siopis ft Metrika - Linda (Lemos & Pan Remix).wav;part_21;0.92671204;0.35097164;0.45422858;5330.155078914709;5684.650031463894;12370.8251953125;22.5352783203125;-172.12315;58.149773;29.442543;51.904404;3.042275;44.632694;17.269482;29.880724;16.5698;16.705;12.740077;12.577836;7.3858767;5.3554654;4.9343476;2.2277555;4.368518;8.324533;4.297741;-0.34788853;12;0.7589572179697016;0.7471845543828688;0.9844883699527543;11.0;24.0
359;Soule & Marshall Booze Jr - Walk On By.wav;3;Soule & Marshall Booze Jr - Walk On By.wav;part_2;0.67045593;0.21787289;0.15601233;3778.232539492301;5011.89422981353;10002.1728515625;37.8863525390625;-137.12228;120.63303;19.443525;34.366528;4.812717;21.338512;-9.361156;9.644675;-2.2125936;-1.0895844;3.6927133;4.750759;-2.9683337;2.214146;-0.8370023;-0.40665632;1.2755762;5.64708;2.85241;6.6570015;13;0.3515333004538275;0.7948333155693753;2.2610470033514605;4.0;14.0
360;Soule & Marshall Booze Jr - Walk On By.wav;3;Soule & Marshall Booze Jr - Walk On By.wav;part_3;0.5255585;0.173071;0.12996402;3837.539196206312;4992.788281730062;10064.080810546877;38.6044921875;-140.21353;137.45804;11.517461;11.325627;-3.5888698;12.583027;-7.202758;11.0673;-5.9308586;-5.427962;-4.245463;0.8528187;-12.492166;-10.927984;-6.3744044;-8.855736;-5.5624876;-0.9288857;-5.4616146;1.6545694;13;0.17797904093410533;0.8469800505172562;4.758875236499565;1.0;14.0
362;Soule & Marshall Booze Jr - Walk On By.wav;3;Soule & Marshall Booze Jr - Walk On By.wav;part_5;0.6867218;0.23108369;0.14905334;3902.063187502601;4937.985264958184;9805.682373046877;45.7481689453125;-120.02633;113.83566;15.730564;29.90997;-2.6229808;17.394459;-4.6564255;15.521191;-3.1960607;0.15594916;3.2199721;5.150022;-8.7960205;-0.1610694;-1.3288426;-0.53346837;-0.06896259;4.0147243;1.3618617;5.3557262;13;0.3051670541808389;0.903714246277646;2.9613755282446514;2.0;14.0
363;Soule & Marshall Booze Jr - Walk On By.wav;3;Soule & Marshall Booze Jr - Walk On By.wav;part_6;0.47511292;0.14337958;0.15467769;3837.73961067918;5090.872386155663;10134.063720703123;43.1563720703125;-145.73618;135.74937;13.638764;14.105055;-2.806558;13.181613;-6.176409;11.300179;-4.013292;-4.9570746;-2.0200512;-0.31381682;-8.694705;-7.0146437;-6.7384443;-5.4998264;-6.9811244;-2.5516715;-4.810239;-1.4464198;13;0.34264088259925646;0.8471562695283319;2.4724319617141046;3.0;14.0
365;Soule & Marshall Booze Jr - Walk On By.wav;3;Soule & Marshall Booze Jr - Walk On By.wav;part_8;0.6121826;0.17415467;0.15004411;3450.806827849322;5017.616842464333;9646.875;31.3553466796875;-178.13983;151.83456;19.853872;13.895575;10.833898;17.782497;-5.5672092;5.382848;-0.2910838;1.9301543;0.86602646;0.26935616;-6.07659;-3.2647202;-1.7262874;-1.2781471;-1.1000676;3.6068187;5.1673126;4.1781397;13;0.31176834054852864;0.5069367665782079;1.6260046343586323;5.0;14.0
366;Soule & Marshall Booze Jr - Walk On By.wav;3;Soule & Marshall Booze Jr - Walk On By.wav;part_9;0.5670624;0.17056784;0.17657411;3633.920781087847;4900.414094695751;9660.333251953123;38.6224365234375;-149.02414;151.49649;11.607997;7.6043825;-0.9127561;13.042721;-6.070199;6.1878686;-4.484061;-4.545198;-6.629018;-3.7369728;-7.7580233;-4.105253;-4.1108885;-3.2810395;-4.2464113;0.23600255;-1.4280372;-0.8849964;13;0.48853199642709544;0.667943899906162;1.3672469864639472;6.0;14.0
368;Soule & Marshall Booze Jr - Walk On By.wav;3;Soule & Marshall Booze Jr - Walk On By.wav;part_11;0.73831177;0.23774622;0.17315653;3567.005289826777;4873.248823913064;9288.885498046877;39.0565185546875;-122.92954;126.46766;13.990588;28.268547;0.9238413;21.017832;-5.217679;14.877348;0.19627726;1.209814;3.7753835;6.9255433;-6.9112377;-1.1982678;0.5709536;-0.10094297;-1.964397;5.5092993;2.533822;7.110813;13;0.46576139955346285;0.6091069230803567;1.3077660013567523;8.0;14.0
369;Soule & Marshall Booze Jr - Walk On By.wav;3;Soule & Marshall Booze Jr - Walk On By.wav;part_12;0.5579529;0.1715377;0.18766609;3717.3563737673353;4982.162266447565;9907.965087890623;38.270263671875;-157.02435;134.0423;9.316396;15.190599;-3.5780087;16.609219;-2.3912535;15.699548;1.5953277;0.3290074;3.2271488;3.212857;-6.6711555;-6.4495697;-4.8304977;-3.2078362;-3.9691854;0.2576615;-3.017953;1.4467107;13;0.5624354617769615;0.7413065539107119;1.3180295416804342;7.0;14.0
373;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_1;0.51976776;0.19598097;0.5565992;3537.2256564193103;4634.59944308475;8729.022216796875;32.0872802734375;-244.54266;82.7003;5.327784;59.465878;9.611382;20.481428;14.37119;23.904211;2.8999252;15.047605;5.2453203;11.237336;8.625523;4.551907;-0.7003802;8.57944;-0.64860564;6.160883;7.9570723;14.224543;14;0.7939959149431605;0.536669216777502;0.6759092920722651;14.0;29.0
376;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_4;0.4820404;0.13758989;0.2642806;2961.4766850797664;3516.809542289163;6333.453369140625;28.91162109375;-153.36581;140.20995;-22.114763;30.717268;-12.145464;10.683834;-1.7043613;2.4365416;-8.760074;-6.099952;-8.148985;-6.031373;-7.670056;-8.844111;-7.2075076;-1.0936577;-7.0016923;-7.5235586;-4.718292;-2.6771894;14;0.0;0.18239717036216507;inf;1.0;29.0
377;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_5;0.9715729;0.35258532;0.40620112;3074.054065129123;4232.949249608232;7719.6533203125;25.6676025390625;-106.34317;117.84278;-1.1486479;46.263;-5.5413494;24.92014;4.70104;23.301416;-1.4399818;10.334053;3.6923714;9.198072;1.3964287;3.4044588;0.9216797;10.33483;-0.9318181;2.2190506;-0.9434701;1.2296444;14;0.3854845812979713;0.2516687119462871;0.6528632380026442;16.0;29.0
378;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_6;0.9689026;0.35366458;0.39869457;3073.500826137972;4309.741986474149;7886.53564453125;22.392578125;-113.70993;120.300354;6.438357;52.240025;-0.029294442;22.692667;3.7003632;20.675787;-0.8735526;12.193098;2.6548872;8.657661;3.903004;6.3476396;0.807254;9.1995;-2.0178814;1.7154945;-1.5010263;2.082096;14;0.3650952867566161;0.25132829082647895;0.68839094872792;11.0;29.0
379;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_7;0.9751282;0.35355407;0.34901816;3095.0804135036306;4233.300626804253;7684.661865234375;24.4630126953125;-107.888214;114.260574;-3.3652182;56.20412;4.6733613;24.668018;2.3377633;18.852367;-3.1880798;9.242015;2.2697978;9.601005;1.9016371;3.4844594;-1.1271122;7.786973;-2.9325762;2.7364676;1.2502742;6.107463;14;0.23016419920679354;0.2646067245838912;1.1496432785628505;4.0;29.0
382;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_10;0.97187805;0.33304298;0.3748876;3127.333466429738;4286.330962662276;7824.627685546875;26.6656494140625;-116.42573;117.905556;3.0832906;50.65653;-3.1668956;20.548792;2.2814388;18.756481;-1.4702532;9.278705;0.40024307;7.356254;0.63656116;1.1633549;-4.930945;4.8653994;-4.2140584;0.7511726;-0.06781229;6.499876;14;0.30043078396009754;0.2844527957573917;0.9468164081187233;7.0;29.0
383;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_11;0.97598267;0.36574924;0.37387764;3050.373833557789;4215.163517425673;7649.67041015625;23.60302734375;-104.18056;116.814354;-1.5759094;54.27878;2.1705139;26.45858;4.0147743;19.938482;-1.1943353;8.920543;1.9767965;13.324106;4.3945894;3.7494779;-1.838696;8.381935;-1.3248004;1.6650891;-2.2495048;2.6524017;14;0.2976875301464299;0.2370977018082281;0.796465010447706;9.0;29.0
384;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_12;0.9759369;0.3621335;0.39598262;3061.3334366316944;4202.626729977843;7606.60400390625;23.231201171875;-101.91978;117.324974;-1.2080969;52.946945;-1.21638;28.796713;6.2298145;20.075556;-0.18684652;9.819086;2.1268067;10.492327;2.366142;4.3023815;-1.0228882;9.200303;-0.338533;3.008011;-2.2263846;-0.31981176;14;0.35772908692694355;0.2438414064471765;0.6816370693864614;12.0;29.0
385;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_13;0.97540283;0.36180985;0.41330266;3100.8478453793464;4216.272240021521;7913.4521484375;24.7574462890625;-85.671555;123.28321;-2.8102946;49.507587;-9.28006;28.669695;3.2197409;19.160265;1.2937113;10.472576;2.7723994;8.550187;1.6914337;4.904949;-0.9999022;7.9397564;-1.0431316;2.6088002;-2.4777393;0.18282469;14;0.4047737874921903;0.26815556269717006;0.6624825297076429;15.0;29.0
388;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_16;0.5911102;0.15526596;0.27425337;2881.277020452332;3521.5308012706228;6433.04443359375;33.3009033203125;-127.06593;145.07378;-20.171967;48.92344;-22.912695;8.69159;-16.840216;-1.5327606;-17.661982;-7.270733;-11.034609;-5.370364;-8.568411;-5.2753196;-6.271609;-0.119585775;-8.124414;-2.627261;-4.216699;0.6928931;14;0.02708804243270089;0.13304840775251592;4.9117025744133835;3.0;29.0
389;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_17;0.74124146;0.16906092;0.26715797;3010.735476889995;3502.032423208806;6406.1279296875;34.5992431640625;-108.93276;132.87581;-20.434416;39.33052;-21.636803;2.634533;-14.126925;-0.4204026;-16.416035;-6.1605377;-7.3110743;-0.69054395;-2.008468;-0.09689086;-1.5454181;0.9939718;-7.507915;-2.0785248;-3.1954994;-0.67824626;14;0.007815513709288558;0.21270727745268228;27.21603279895531;2.0;29.0
391;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_19;0.9760437;0.36133996;0.39876246;3067.420640791969;4214.83803807452;7789.63623046875;23.991455078125;-96.735954;116.11474;-0.55897164;54.704903;-4.833878;30.348915;5.0722046;19.221344;0.38329443;8.59616;2.021705;10.389835;1.7512735;4.2221317;-0.9357367;8.897786;-0.6832569;3.0029578;-2.1596665;-0.11257235;14;0.36527968960564955;0.24758700805857162;0.6778011893457937;13.0;29.0
394;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_22;0.972229;0.3555597;0.4031722;3055.3738650853293;4286.048191298161;7934.9853515625;22.954833984375;-104.85113;127.14387;11.252322;50.420727;-12.427368;22.583092;1.0682509;14.111364;-3.2698905;8.772474;5.0074954;11.640806;6.797554;10.730774;4.672739;11.792333;-1.1466236;0.28486216;-2.9737175;0.43813834;14;0.377257427409407;0.2401743402211141;0.636632502825378;17.0;29.0
397;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_25;0.78977966;0.2819;0.50551486;3532.9286852715395;4485.040751529947;8887.82958984375;42.0645751953125;-148.58267;112.17848;9.17754;49.107647;-5.4144964;15.523184;0.1596914;14.358167;-7.912054;4.1979113;-2.0230293;2.832203;0.9880524;4.720885;-0.8475622;8.740094;2.0801992;8.082341;6.493522;7.597276;14;0.6552406072837523;0.5340251881509869;0.815006246888064;8.0;29.0
398;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_26;0.7686386;0.25245574;0.6192359;4173.205422285633;4634.022560466647;9652.25830078125;65.031005859375;-152.22614;94.81658;-7.7453938;37.88492;-10.199682;19.18204;5.1567545;20.20614;-4.0644264;11.210389;1.0987356;6.3499;1.7065767;5.4797378;-1.5692686;9.605714;-0.7884716;5.6424303;3.726864;7.457289;14;0.9641297481153235;0.9280027047175684;0.9625288572742662;6.0;29.0
399;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_27;0.75535583;0.25074387;0.63244194;4290.212589849432;4553.202463772901;9824.52392578125;75.3170166015625;-161.52443;81.4948;-13.898619;41.557537;-6.3958054;18.02621;4.217237;23.89759;0.5233609;14.125837;3.3045938;8.925824;3.934115;7.2999682;-0.97008765;9.498315;-0.9758197;5.408334;2.627325;5.7188673;14;1.0;1.0;1.0;5.0;29.0
400;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;3;The Fog - Been A Long Time (Rhythm Masters Main Mix).wav;part_28;0.06452942;0.025686348;0.495017;3453.648660381068;4413.35471539179;8131.475830078125;116.1949462890625;-331.02014;98.45511;-0.99860036;3.2723053;4.5572715;6.983924;1.7420539;8.827855;-0.72514385;1.207687;1.2099777;2.1972325;-0.33082077;1.9400407;0.10256258;1.8873905;-0.47794;1.7030873;0.7165392;1.3743023;14;0.626726315153025;0.4852423017613519;0.7742491260206178;10.0;29.0
401;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_0;0.45059204;0.1250252;0.5429187;3683.3573593771607;4255.167913825262;9278.118896484377;65.637939453125;-298.47562;63.211926;-17.779749;39.811474;-9.272381;27.266472;-1.9509646;13.382839;6.0400686;6.693907;11.395234;10.0289545;11.45617;5.5988703;4.066264;4.641673;4.2397776;12.744171;11.69991;9.97311;15;1.0;1.0;1.0;7.0;39.0
402;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_1;0.52401733;0.14131993;0.43856984;3528.324058714122;4182.706325167819;8734.405517578125;62.537109375;-252.11214;84.139114;-20.088326;45.674442;-19.866316;13.125044;-9.0425005;9.492207;5.364513;12.076885;16.200556;13.930501;14.679527;5.0970454;1.7842708;0.107667625;-2.4485738;5.7634115;9.152019;9.500507;15;0.6724839303512756;0.9118337305504186;1.3559189883899787;6.0;39.0
403;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_2;0.50375366;0.145424;0.48100084;2836.4675551678024;3709.767686563078;6960.60791015625;38.6708984375;-215.0139;113.367226;-23.400354;38.753727;-9.506116;29.49105;0.5091861;12.858944;7.874527;9.901663;8.540363;4.4092703;9.351326;5.1007323;4.775716;1.9533907;-2.5075462;4.686461;6.6021967;4.824263;15;0.8056606066586643;0.5183801521821895;0.6434224882014276;18.0;39.0
405;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_4;0.5393524;0.15286675;0.4518597;2625.45405080393;3519.7157882449505;6083.1298828125;33.0357666015625;-180.60527;132.4642;-30.700882;30.343327;-16.3007;27.324528;1.2932462;11.116942;7.6543493;10.328377;7.9545755;5.715376;6.104969;-2.5073576;0.8863599;2.45446;-0.6474939;2.9526768;-0.9440663;-3.053609;15;0.7141963430540287;0.39837836286544415;0.5577994997312763;22.0;39.0
406;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_5;0.52659607;0.14829284;0.49418592;2751.889703324811;3650.095894455581;6656.451416015625;34.809326171875;-204.0948;121.41308;-23.678501;34.024357;-12.161755;31.2347;4.297984;15.076865;9.392996;10.9766445;7.8370795;2.641963;7.611493;4.1443114;4.4945974;2.1938274;-1.7958453;4.629752;5.0343685;2.8260164;15;0.8470441500879268;0.4702813653850007;0.5552028962553882;23.0;39.0
411;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_10;0.551178;0.14509507;0.5119302;2811.8475594915367;3866.156207214539;7356.280517578125;27.3929443359375;-211.91682;126.84575;-10.580636;39.688847;-9.961745;32.50468;5.6224804;15.890725;5.727978;6.4977245;5.8766646;2.8171406;6.667324;2.7315135;4.5704;3.970334;-0.23819874;3.1965077;1.3727816;0.5123474;15;0.9027374930180407;0.5043789462260637;0.5587216107971977;21.0;39.0
412;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_11;0.5321655;0.14867267;0.44960326;2856.05824943112;3935.115427334736;7663.128662109375;26.363037109375;-235.44753;109.875374;-6.2672176;53.7338;-2.4512374;32.145157;6.437413;17.584755;7.556378;5.5386767;4.827062;1.791165;7.449996;4.3809485;4.986597;2.6106293;-2.1414974;3.2550235;3.3597732;4.0183105;15;0.70711413477501;0.5295212323355313;0.7488483206519619;14.0;39.0
414;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_13;0.19018555;0.050379276;0.22431186;2120.655275733986;2257.4317834547005;4042.85888671875;39.2833251953125;-227.03073;165.74992;-52.3502;18.553299;-7.8838606;-6.406712;7.5646877;-16.0145;0.61071485;0.34393677;-8.513396;2.5559013;-8.295711;-10.59083;-0.78209114;0.72113854;2.4377193;2.5372872;-2.2353954;-5.4207306;15;0.0;0.11130310464483394;inf;1.0;39.0
415;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_14;0.29013062;0.07292572;0.31232804;2340.554181790445;2760.986438416733;5065.68603515625;33.0386962890625;-199.32861;157.79463;-39.906227;30.296371;-9.717911;7.949819;4.4692407;-3.7931006;3.5213623;4.3499355;2.4984953;3.2046833;1.6226748;-5.661119;1.4887733;4.913435;1.9385271;6.034046;-0.5139579;-1.2417876;15;0.2762532656235503;0.23635795492619774;0.8555842928868114;9.0;39.0
416;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_15;0.32505798;0.08938567;0.37798476;2403.621450299373;3016.873188857814;4979.55322265625;39.68701171875;-174.26868;150.79999;-40.52707;31.88803;-11.9073305;9.522489;0.5193204;-0.4167394;3.0139537;3.9029686;2.2115142;5.2448277;3.1603696;-2.8012457;2.3557093;4.3756027;-0.6011089;4.003991;1.2073061;-1.3159034;15;0.4823276863735882;0.2722238351275918;0.564396037835448;20.0;39.0
419;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_18;0.5268631;0.14549708;0.47902185;2835.513904989348;3767.4513569626138;6995.599365234375;30.839111328125;-188.30763;131.8733;-19.490631;39.62391;-7.7687864;29.597363;0.5980057;11.565405;2.3609116;8.039629;6.804146;3.3213873;5.255671;0.7872904;1.2758175;2.6127918;0.9236607;4.0285063;0.30124316;-1.5199114;15;0.7994492208641851;0.5178378185142957;0.6477432274616837;17.0;39.0
420;v_Full Intention - America (I Love America) (Dub American Style).wav;1;v_Full Intention - America (I Love America) (Dub American Style).wav;part_19;0.5145569;0.1497049;0.50754774;2891.5037915290395;3924.3115095680623;7410.113525390625;31.909912109375;-203.6226;118.17396;-15.129565;43.38807;-2.682488;32.45873;0.25727692;14.830219;7.461921;11.324517;8.580963;6.823788;5.6672444;1.2488433;-2.3537474;1.5241469;-0.28473052;2.57149;0.6330583;0.32896343;15;0.8889824210930313;0.5496788449389292;0.6183236382369429;19.0;39.0
